INSERT INTO `gado` (`id`, `codigo`, `leite`, `racao`, `peso`, `situacao`, `nascimento`) VALUES
(6084, 395944, 178.35, 205, 756, 0, '2017-03-22'),
(6730, 627267, 62.39, 375, 470, 1, '2023-01-28'),
(4192, 859938, 65.91, 313, 425, 2, '2021-08-08'),
(6273, 564079, 73.82, 500, 1076, 0, '2018-05-03'),
(2465, 707808, 150.67, 249, 988, 3, '2015-03-26'),
(3782, 824481, 8.27, 439, 1405, 0, '2019-03-13'),
(2473, 840071, 176.3, 12, 1211, 2, '2019-04-08'),
(8701, 394365, 133.17, 7, 489, 0, '2012-07-31'),
(3062, 191062, 103.99, 281, 537, 2, '2017-09-06'),
(902, 669248, 103.29, 50, 405, 3, '2017-02-15'),
(3045, 43352, 146.16, 432, 921, 2, '2019-03-26'),
(3801, 252680, 94.32, 383, 1289, 3, '2012-09-10'),
(996, 97559, 163.23, 40, 789, 3, '2023-02-20'),
(3562, 120372, 113.83, 82, 854, 1, '2012-03-06'),
(8449, 140618, 29.65, 22, 1374, 2, '2011-03-03'),
(1354, 318701, 172.03, 137, 310, 2, '2023-02-18'),
(8853, 546581, 180.86, 89, 684, 3, '2022-10-29'),
(5446, 325165, 116.32, 128, 1148, 1, '2022-06-19'),
(4416, 353040, 102.91, 198, 781, 1, '2011-06-19'),
(7333, 512414, 25.06, 93, 927, 2, '2017-04-26'),
(9352, 337537, 50.27, 425, 394, 2, '2019-07-23'),
(6794, 294000, 37.26, 2, 656, 0, '2017-11-07'),
(4741, 29580, 169.12, 233, 1102, 2, '2019-05-14'),
(830, 39533, 85.86, 433, 805, 3, '2022-04-13'),
(8476, 310489, 61.47, 65, 697, 2, '2010-11-11'),
(6688, 233400, 181.15, 268, 972, 1, '2014-02-10'),
(6552, 86010, 77.38, 192, 514, 2, '2019-02-14'),
(53, 612161, 139.23, 167, 779, 1, '2018-02-06'),
(3357, 185448, 39.98, 18, 645, 1, '2010-04-09'),
(1756, 63806, 144.13, 279, 650, 2, '2022-10-06'),
(8786, 208495, 100.38, 318, 291, 0, '2023-09-23'),
(9062, 122357, 146.3, 163, 436, 3, '2022-11-29'),
(9235, 852829, 68.29, 340, 394, 1, '2020-10-14'),
(2972, 908494, 20.81, 283, 626, 3, '2018-05-29'),
(9204, 36454, 54.5, 420, 1243, 2, '2015-03-25'),
(8028, 89892, 125.92, 126, 658, 1, '2019-11-10'),
(8892, 965644, 70.57, 163, 1213, 2, '2018-08-02'),
(3823, 652328, 52.74, 287, 966, 3, '2013-03-13'),
(9751, 925781, 74.66, 154, 345, 1, '2018-12-25'),
(8861, 773589, 40.77, 353, 743, 2, '2020-10-05'),
(3257, 204765, 164.7, 442, 1288, 0, '2020-07-25'),
(6919, 253510, 125.94, 248, 972, 2, '2018-10-02'),
(8209, 679437, 76.06, 19, 1175, 3, '2016-06-02'),
(7940, 900401, 9.44, 285, 1014, 2, '2021-04-18'),
(6385, 335854, 39.64, 93, 976, 0, '2015-06-30'),
(6445, 632528, 92.63, 444, 793, 1, '2020-12-28'),
(3660, 641327, 59.77, 61, 676, 1, '2023-01-28'),
(8166, 93330, 117.49, 431, 267, 0, '2021-07-07'),
(1646, 528028, 8.22, 130, 320, 3, '2023-01-31'),
(7550, 952966, 107.82, 307, 425, 3, '2017-02-11'),
(5781, 946384, 17.35, 363, 685, 2, '2022-05-06'),
(489, 145658, 6.98, 31, 292, 2, '2023-07-06'),
(2391, 463025, 97.68, 421, 340, 0, '2019-03-30'),
(1836, 124299, 76.44, 377, 783, 1, '2015-10-07'),
(4867, 661328, 14.67, 432, 938, 0, '2023-04-11'),
(5348, 846260, 170.98, 84, 386, 2, '2021-08-31'),
(6869, 840084, 111.78, 379, 781, 0, '2016-11-26'),
(9999, 48096, 76.51, 387, 1381, 2, '2013-05-26'),
(945, 360557, 143.63, 438, 648, 3, '2020-03-27'),
(5694, 608060, 77.57, 162, 505, 1, '2020-06-23'),
(1023, 772596, 75.41, 463, 920, 1, '2017-04-19'),
(487, 46005, 110.73, 457, 491, 3, '2015-05-12'),
(7135, 825348, 60.65, 187, 762, 1, '2015-12-31'),
(2965, 882840, 52.04, 274, 1055, 3, '2011-02-09'),
(5857, 110968, 111.82, 314, 306, 2, '2017-10-27'),
(2842, 444627, 126.57, 41, 881, 2, '2022-06-04'),
(8548, 19542, 21.7, 377, 1334, 0, '2018-02-14'),
(8024, 196145, 73.33, 88, 216, 0, '2023-02-13'),
(7501, 557535, 86.89, 291, 167, 1, '2016-03-11'),
(1715, 532126, 97.19, 19, 620, 0, '2019-07-14'),
(7679, 659861, 111.32, 324, 983, 3, '2010-01-15'),
(9586, 200969, 87.52, 96, 1396, 3, '2010-06-06'),
(8051, 866514, 43.54, 384, 1327, 1, '2011-09-26'),
(951, 490575, 32.13, 386, 1165, 0, '2023-10-18'),
(3053, 59410, 139.42, 305, 648, 0, '2014-11-01'),
(7634, 9191, 114.81, 339, 945, 1, '2010-01-24'),
(2030, 552997, 16.17, 48, 277, 2, '2011-12-03'),
(474, 504865, 111.39, 130, 1119, 2, '2010-08-25'),
(2307, 421967, 36.19, 217, 330, 1, '2012-04-30'),
(9270, 278105, 163.97, 410, 320, 0, '2013-05-06'),
(5087, 239629, 165.88, 266, 526, 1, '2019-04-30'),
(5979, 780027, 73.7, 201, 1191, 0, '2014-08-08'),
(2332, 980998, 12.38, 409, 985, 2, '2015-09-20'),
(1100, 124664, 87.42, 153, 1207, 1, '2019-12-26'),
(3187, 37658, 125.17, 359, 956, 2, '2013-05-29'),
(1674, 757482, 133.4, 474, 1133, 0, '2010-05-17'),
(1659, 306736, 97.61, 188, 762, 3, '2022-09-20'),
(1148, 73659, 167.25, 4, 715, 1, '2023-08-18'),
(9686, 884202, 32.39, 71, 1322, 3, '2023-10-26'),
(285, 391706, 44.67, 57, 1163, 1, '2018-06-11'),
(3704, 781296, 21.81, 107, 1285, 3, '2015-05-01'),
(7065, 531328, 140.06, 164, 1212, 0, '2014-06-12'),
(5919, 953434, 79.67, 234, 1086, 0, '2021-09-29'),
(9269, 489390, 184.94, 493, 210, 1, '2011-09-23'),
(3394, 733812, 92.95, 243, 254, 3, '2022-09-08'),
(2993, 329192, 5.75, 244, 1287, 0, '2019-05-14'),
(7847, 618292, 132.88, 382, 888, 0, '2010-10-21'),
(908, 666794, 16.77, 196, 180, 3, '2013-06-06'),
(8731, 476287, 40.12, 233, 261, 2, '2018-12-30'),
(3437, 152858, 115.53, 249, 1125, 2, '2017-01-18'),
(3012, 596865, 145.59, 379, 643, 0, '2018-02-13'),
(8614, 106422, 74.38, 426, 943, 0, '2010-03-10'),
(7412, 427229, 12.74, 284, 380, 2, '2011-08-28'),
(9131, 108885, 181.46, 21, 801, 3, '2012-10-21'),
(7606, 220008, 179.71, 184, 394, 3, '2012-09-27'),
(8052, 360792, 182.35, 294, 477, 3, '2011-05-18'),
(5837, 682958, 3.96, 290, 1003, 2, '2021-01-16'),
(2863, 723056, 65.41, 239, 1130, 1, '2021-09-22'),
(335, 209863, 185.65, 201, 711, 0, '2017-08-03'),
(3094, 576568, 9.41, 453, 548, 1, '2011-10-24'),
(7410, 399077, 25.47, 137, 638, 1, '2019-06-02'),
(3232, 816159, 177.67, 413, 260, 1, '2018-02-24'),
(6543, 850642, 113.38, 126, 738, 3, '2022-04-25'),
(461, 780686, 95.71, 304, 523, 1, '2019-04-28'),
(9122, 104965, 98.15, 129, 1318, 1, '2021-09-22'),
(5798, 913348, 55.63, 423, 436, 0, '2010-01-11'),
(9942, 59600, 154.9, 239, 1265, 3, '2010-06-08'),
(9151, 704888, 101.04, 447, 781, 2, '2018-06-06'),
(3503, 618704, 64.18, 456, 178, 0, '2021-03-06'),
(2090, 916666, 104.31, 335, 817, 2, '2020-01-08'),
(6496, 851276, 26.38, 459, 974, 0, '2019-10-26'),
(6249, 99201, 57.93, 453, 1382, 1, '2014-05-15'),
(8921, 273583, 152.71, 388, 278, 1, '2016-06-02'),
(5310, 838160, 0.22, 448, 845, 1, '2022-09-08'),
(7259, 129504, 46.01, 181, 226, 0, '2012-07-27'),
(2120, 516925, 173.05, 136, 366, 0, '2023-04-17'),
(9068, 166155, 13.37, 498, 1152, 2, '2023-03-23'),
(7821, 446750, 23.55, 183, 515, 3, '2021-05-24'),
(1074, 150694, 124.97, 192, 1364, 3, '2021-12-22'),
(495, 298348, 1.25, 45, 1016, 2, '2017-04-08'),
(3735, 15203, 87.73, 453, 512, 2, '2021-04-13'),
(1312, 576317, 53.69, 418, 1354, 3, '2013-01-08'),
(348, 56203, 25.55, 281, 1395, 3, '2021-01-20'),
(9420, 433015, 125.51, 248, 1209, 1, '2013-05-13'),
(4503, 303780, 135.29, 191, 939, 2, '2011-11-27'),
(9678, 316691, 130.18, 64, 1176, 2, '2017-09-13'),
(4732, 371346, 183.95, 141, 772, 2, '2013-09-21'),
(2701, 492907, 89.56, 78, 1328, 2, '2021-04-27'),
(1349, 334171, 113.24, 120, 957, 3, '2011-06-21'),
(4635, 861458, 164.82, 101, 504, 1, '2012-09-25'),
(1935, 559867, 22.8, 498, 282, 1, '2022-12-29'),
(9004, 348475, 34.84, 18, 289, 3, '2022-10-30'),
(899, 553278, 182.08, 355, 393, 0, '2015-03-12'),
(8065, 738012, 98.98, 18, 1039, 2, '2019-03-20'),
(5414, 973838, 56.68, 157, 1140, 3, '2018-02-16'),
(1268, 177762, 138.85, 424, 176, 1, '2019-08-29'),
(6457, 557067, 5.57, 294, 316, 0, '2022-02-16'),
(6931, 70495, 12.57, 48, 312, 1, '2022-11-11'),
(8761, 676924, 29.3, 291, 782, 1, '2017-12-15'),
(3784, 484023, 170.37, 251, 445, 2, '2013-09-28'),
(437, 51973, 166.04, 313, 961, 3, '2022-05-17'),
(4202, 980813, 149.57, 255, 927, 2, '2010-12-04'),
(7762, 783900, 163.63, 263, 994, 2, '2022-09-16'),
(2550, 838951, 170.5, 218, 1306, 2, '2016-05-15'),
(2361, 782915, 119.0, 383, 732, 1, '2011-05-16'),
(5966, 650418, 65.27, 95, 819, 3, '2016-06-19'),
(7656, 380839, 125.04, 208, 755, 0, '2020-08-29'),
(7142, 547841, 108.64, 93, 1199, 3, '2018-12-26'),
(1754, 987043, 182.4, 186, 637, 3, '2010-10-07'),
(261, 91546, 147.73, 405, 243, 2, '2018-03-20'),
(8047, 485251, 50.16, 205, 1058, 2, '2016-11-23'),
(5698, 416592, 177.94, 180, 371, 3, '2019-09-10'),
(8475, 706966, 95.69, 300, 1388, 3, '2018-03-05'),
(9837, 84370, 109.91, 45, 1096, 3, '2022-12-02'),
(5430, 77824, 167.01, 237, 520, 3, '2016-09-09'),
(7838, 439137, 158.77, 22, 1034, 3, '2023-11-06'),
(9364, 463304, 5.54, 272, 1031, 0, '2018-06-14'),
(6375, 885959, 164.68, 453, 859, 1, '2015-12-16'),
(4607, 196111, 127.94, 190, 317, 3, '2022-10-21'),
(6002, 96658, 56.83, 87, 1046, 0, '2018-05-18'),
(8073, 340481, 145.2, 335, 881, 2, '2015-09-03'),
(3156, 184964, 104.65, 215, 742, 2, '2022-09-26'),
(6526, 894609, 32.59, 122, 1147, 0, '2013-08-28'),
(2325, 543302, 121.51, 283, 882, 0, '2012-02-03'),
(8070, 235178, 42.97, 244, 1055, 2, '2021-01-16'),
(1250, 686390, 123.67, 467, 1161, 0, '2016-05-29'),
(2434, 627470, 28.3, 24, 548, 1, '2011-04-23'),
(8448, 777270, 17.27, 298, 937, 2, '2019-10-30'),
(7010, 194823, 163.22, 310, 1384, 1, '2010-02-25'),
(7513, 903908, 152.64, 411, 219, 1, '2010-09-18'),
(2169, 866942, 52.12, 283, 642, 0, '2022-07-21'),
(4972, 876228, 170.34, 342, 1111, 2, '2018-01-26'),
(5676, 691840, 49.9, 250, 651, 0, '2013-09-24'),
(7621, 278812, 40.96, 166, 274, 3, '2017-02-22'),
(8446, 891752, 160.18, 127, 346, 0, '2011-05-26'),
(5141, 849591, 176.62, 373, 1398, 0, '2023-12-30'),
(1302, 715420, 6.15, 465, 1238, 2, '2013-11-21'),
(6348, 511970, 123.04, 474, 165, 2, '2014-01-13'),
(2154, 322294, 41.13, 191, 373, 1, '2014-12-02'),
(6267, 12471, 14.15, 209, 208, 1, '2013-07-18'),
(4009, 388987, 47.82, 310, 854, 1, '2023-03-26'),
(9998, 656180, 183.92, 218, 234, 3, '2017-08-27'),
(1435, 736415, 159.04, 279, 1194, 2, '2018-04-09'),
(3389, 547228, 125.18, 176, 486, 2, '2019-01-16'),
(9965, 45734, 159.99, 71, 1341, 0, '2023-04-30'),
(4537, 890134, 184.5, 389, 1177, 1, '2018-03-21'),
(4820, 649902, 15.85, 37, 676, 1, '2014-01-15'),
(119, 408851, 13.65, 94, 407, 3, '2020-04-15'),
(143, 236111, 75.24, 191, 1399, 2, '2019-01-20'),
(1483, 189279, 157.81, 151, 1230, 1, '2013-12-02'),
(1448, 551132, 91.72, 241, 481, 1, '2016-04-03'),
(3877, 87687, 7.84, 463, 1135, 1, '2012-04-29'),
(9716, 950386, 114.38, 30, 711, 3, '2023-03-08'),
(2273, 859051, 30.09, 248, 931, 3, '2021-04-03'),
(8598, 96897, 36.8, 261, 1071, 1, '2012-06-22'),
(4802, 330523, 87.26, 20, 1388, 0, '2015-11-24'),
(5000, 677595, 51.41, 388, 932, 0, '2023-07-31'),
(3147, 596437, 116.02, 397, 878, 1, '2012-10-19'),
(3127, 57422, 118.35, 104, 1364, 1, '2012-10-29'),
(8290, 560786, 99.13, 284, 916, 1, '2021-06-04'),
(745, 541792, 89.77, 137, 214, 1, '2017-07-21'),
(1855, 15165, 157.55, 221, 553, 3, '2019-12-23'),
(8178, 2599, 112.21, 327, 1373, 3, '2021-12-29'),
(4087, 620618, 125.76, 39, 1017, 0, '2011-04-23'),
(6626, 491480, 160.91, 170, 1210, 0, '2021-06-28'),
(5395, 817729, 179.79, 116, 203, 3, '2015-09-27'),
(8903, 857690, 137.97, 6, 601, 2, '2016-07-27'),
(5133, 627251, 137.44, 390, 909, 1, '2012-08-22'),
(2195, 839220, 125.22, 323, 1401, 0, '2015-10-26'),
(5076, 150871, 153.25, 480, 649, 0, '2022-04-07'),
(4472, 576582, 6.16, 318, 703, 0, '2016-05-27'),
(916, 480142, 185.55, 490, 622, 2, '2015-07-09'),
(1627, 886245, 0.69, 210, 1084, 3, '2012-01-25'),
(8702, 763418, 52.89, 425, 535, 0, '2023-06-20'),
(1083, 11470, 53.51, 20, 614, 2, '2016-12-14'),
(4621, 940511, 133.81, 359, 783, 2, '2012-12-14'),
(1811, 103527, 30.63, 406, 1271, 2, '2010-08-15'),
(497, 211231, 73.03, 478, 1095, 0, '2017-10-09'),
(7084, 54590, 83.82, 211, 479, 0, '2021-06-30'),
(1230, 74906, 116.65, 196, 1251, 1, '2020-03-01'),
(1340, 335000, 43.67, 425, 678, 1, '2013-04-04'),
(3301, 221747, 44.35, 399, 637, 1, '2019-01-11'),
(7545, 544192, 179.3, 189, 565, 2, '2023-04-10'),
(9854, 690489, 79.09, 56, 1255, 3, '2022-01-04'),
(9567, 696489, 151.41, 426, 448, 0, '2016-05-01'),
(6782, 989650, 173.79, 92, 609, 0, '2013-05-07'),
(239, 990349, 82.49, 205, 398, 2, '2023-10-05'),
(4694, 619049, 64.53, 375, 1398, 1, '2014-01-20'),
(1992, 657994, 125.81, 280, 722, 0, '2019-08-08'),
(4882, 792035, 4.66, 263, 556, 1, '2015-03-30'),
(5669, 860654, 154.36, 113, 167, 2, '2015-06-14'),
(3381, 908194, 171.61, 318, 1191, 3, '2023-02-08'),
(2341, 602640, 120.42, 89, 322, 3, '2020-10-23'),
(2466, 886939, 41.38, 244, 504, 1, '2018-06-04'),
(6999, 921198, 99.75, 335, 1375, 3, '2020-11-21'),
(892, 126894, 37.79, 280, 648, 3, '2023-01-02'),
(8460, 175894, 52.21, 290, 491, 1, '2013-04-03'),
(4396, 233639, 126.89, 427, 1259, 0, '2011-10-15'),
(7193, 468118, 177.18, 321, 805, 3, '2012-07-05'),
(7801, 95069, 125.18, 68, 956, 2, '2011-01-09'),
(1226, 441518, 28.45, 287, 1028, 1, '2021-10-14'),
(5777, 352294, 57.45, 308, 587, 3, '2020-08-04'),
(2099, 145755, 0.75, 405, 663, 1, '2022-12-17'),
(7050, 3277, 183.65, 144, 684, 1, '2021-11-27'),
(5612, 166252, 63.79, 257, 698, 3, '2022-03-11'),
(491, 310385, 56.87, 421, 1297, 3, '2017-04-04'),
(316, 966348, 180.37, 453, 464, 2, '2013-06-04'),
(5516, 557146, 135.74, 480, 1029, 2, '2013-06-27'),
(4706, 425293, 43.54, 406, 1174, 3, '2010-04-06'),
(1346, 706471, 182.97, 414, 842, 1, '2019-03-03'),
(1511, 426792, 51.72, 61, 899, 0, '2012-09-20'),
(6126, 121664, 86.73, 139, 849, 3, '2013-09-01'),
(6773, 827875, 36.24, 19, 1095, 1, '2013-11-29'),
(7890, 669646, 92.31, 99, 657, 1, '2018-08-08'),
(2131, 302019, 172.61, 348, 579, 3, '2011-11-09'),
(3806, 260304, 122.83, 274, 1071, 0, '2015-08-15'),
(6699, 139947, 97.34, 277, 841, 2, '2011-02-26'),
(5593, 15698, 165.53, 82, 990, 3, '2012-09-22'),
(6051, 26737, 70.7, 150, 378, 2, '2010-10-12'),
(9868, 754603, 47.22, 183, 1367, 2, '2014-12-29'),
(4066, 761900, 66.62, 490, 547, 0, '2011-07-28'),
(31, 230870, 75.6, 283, 517, 3, '2015-09-09'),
(8557, 167930, 130.4, 5, 1079, 2, '2010-01-29'),
(6758, 647203, 176.72, 109, 1398, 0, '2021-11-28'),
(6972, 471024, 147.6, 29, 1362, 2, '2014-11-17'),
(8059, 600805, 35.43, 109, 894, 2, '2023-01-06'),
(5597, 195069, 129.55, 248, 870, 3, '2012-09-01'),
(5751, 734911, 6.4, 207, 566, 0, '2018-11-13'),
(5938, 310221, 132.66, 128, 769, 0, '2018-03-24'),
(207, 465154, 8.18, 326, 212, 0, '2014-05-18'),
(2802, 805401, 107.55, 89, 194, 2, '2012-04-22'),
(8456, 186330, 120.92, 228, 729, 1, '2016-03-13'),
(8707, 217931, 137.63, 457, 1375, 0, '2018-05-30'),
(6376, 550889, 152.75, 473, 786, 3, '2011-07-05'),
(8988, 608817, 56.81, 278, 562, 3, '2018-12-13'),
(2764, 700528, 55.92, 348, 1047, 0, '2013-12-10'),
(477, 585594, 127.48, 226, 710, 1, '2013-02-15'),
(8810, 383099, 12.4, 222, 1155, 3, '2019-08-13'),
(1460, 424231, 32.99, 225, 242, 0, '2020-10-03'),
(8170, 464049, 76.6, 178, 441, 1, '2016-10-15'),
(6975, 85421, 57.84, 259, 797, 2, '2013-06-09'),
(7279, 389687, 179.51, 121, 915, 0, '2021-04-24'),
(129, 977247, 86.93, 431, 253, 3, '2013-11-06'),
(2846, 378089, 77.93, 107, 857, 1, '2021-09-28'),
(2140, 537159, 75.46, 14, 435, 0, '2016-07-25'),
(144, 160122, 143.17, 396, 549, 3, '2013-11-19'),
(3679, 125385, 26.1, 442, 940, 3, '2012-11-24'),
(7166, 230511, 73.14, 224, 1219, 3, '2018-04-15'),
(3135, 51607, 113.0, 443, 1223, 0, '2016-05-16'),
(3606, 578538, 150.77, 475, 180, 1, '2012-03-07'),
(1785, 64364, 177.95, 339, 1235, 1, '2019-05-30'),
(2787, 140209, 75.5, 233, 1381, 1, '2016-08-07'),
(6127, 761430, 17.1, 402, 1336, 1, '2017-07-10'),
(9047, 38261, 29.53, 126, 1020, 0, '2018-02-13'),
(2726, 329214, 30.01, 296, 579, 2, '2023-11-02'),
(2825, 39558, 155.55, 436, 1143, 3, '2016-12-03'),
(7952, 843520, 38.18, 227, 1347, 1, '2010-03-30'),
(8806, 458948, 127.15, 375, 1330, 2, '2022-05-13'),
(4400, 476067, 63.51, 137, 421, 3, '2014-01-25'),
(7361, 439720, 0.97, 292, 1362, 2, '2015-05-08'),
(7082, 332171, 58.08, 142, 967, 2, '2016-06-11'),
(3605, 346301, 60.27, 199, 1026, 2, '2023-02-21'),
(8823, 773622, 35.31, 451, 1181, 0, '2018-05-21'),
(3055, 134985, 170.83, 51, 1046, 2, '2016-06-19'),
(5220, 379507, 118.83, 346, 622, 0, '2021-06-03'),
(3293, 631621, 135.63, 265, 538, 1, '2021-07-01'),
(9888, 710469, 40.87, 302, 830, 3, '2019-04-03'),
(1464, 914345, 121.4, 83, 1111, 3, '2012-06-08'),
(4809, 109040, 176.88, 81, 988, 1, '2013-09-08'),
(8931, 241753, 78.88, 265, 614, 2, '2011-06-12'),
(7939, 907467, 41.94, 325, 699, 0, '2016-03-03'),
(6948, 33102, 136.56, 187, 803, 0, '2012-01-23'),
(4285, 437165, 142.01, 392, 808, 1, '2012-08-25'),
(1502, 845291, 172.57, 78, 847, 2, '2019-01-14'),
(3959, 206532, 0.51, 20, 629, 0, '2023-12-05'),
(3914, 584938, 70.21, 348, 828, 2, '2011-11-15'),
(3876, 278533, 51.72, 335, 1186, 1, '2016-03-28'),
(9208, 426028, 149.79, 94, 323, 1, '2011-05-23'),
(2857, 551797, 175.81, 98, 650, 1, '2012-06-23'),
(2912, 689433, 18.51, 11, 1159, 2, '2010-09-18'),
(8756, 716827, 17.66, 426, 1255, 0, '2010-06-25'),
(553, 533915, 62.88, 121, 1187, 2, '2010-03-28'),
(8426, 227348, 56.97, 414, 640, 0, '2023-01-31'),
(836, 234188, 15.63, 41, 1072, 2, '2018-01-28'),
(9111, 72922, 178.37, 122, 1140, 3, '2019-10-10'),
(2774, 929587, 158.14, 199, 1066, 1, '2016-05-31'),
(7308, 496454, 21.68, 472, 1255, 1, '2021-11-08'),
(1509, 579282, 6.17, 160, 814, 3, '2021-04-06'),
(7902, 325790, 33.86, 163, 1025, 0, '2022-06-17'),
(5174, 188610, 69.97, 430, 245, 3, '2022-08-22'),
(3590, 940076, 156.02, 235, 892, 1, '2015-03-03'),
(4423, 45113, 152.97, 210, 1273, 1, '2016-11-06'),
(8995, 642519, 85.15, 149, 1016, 1, '2012-01-22'),
(9275, 635686, 18.67, 23, 646, 1, '2020-02-16'),
(4765, 415353, 77.19, 274, 866, 3, '2013-11-26'),
(4581, 971773, 93.53, 262, 626, 1, '2018-09-26'),
(1760, 316453, 52.71, 68, 984, 3, '2014-04-29'),
(3985, 674795, 23.48, 341, 442, 0, '2014-09-24'),
(9277, 219150, 97.29, 440, 867, 1, '2014-02-19'),
(4642, 629791, 134.97, 82, 216, 1, '2022-03-07'),
(1810, 986239, 48.81, 260, 704, 2, '2011-10-08'),
(9912, 198462, 159.3, 269, 347, 1, '2014-09-11'),
(9308, 467603, 67.68, 277, 1135, 2, '2013-06-27'),
(5386, 546930, 181.14, 388, 270, 2, '2016-02-29'),
(4466, 527328, 5.95, 131, 774, 3, '2011-12-07'),
(9278, 824282, 96.87, 370, 910, 3, '2019-02-19'),
(7069, 28412, 145.2, 23, 720, 2, '2013-02-10'),
(2363, 682928, 100.81, 413, 1147, 2, '2023-09-13'),
(2366, 626859, 158.93, 297, 1239, 0, '2014-06-04'),
(5920, 440383, 33.9, 16, 790, 3, '2022-01-05'),
(6854, 630161, 147.05, 312, 1382, 0, '2016-12-14'),
(3977, 787496, 106.34, 242, 1068, 1, '2015-05-02'),
(1418, 355421, 171.56, 126, 408, 1, '2010-05-12'),
(6443, 688974, 178.4, 314, 960, 0, '2019-03-04'),
(8238, 755536, 29.27, 94, 544, 3, '2012-03-06'),
(7390, 617247, 22.39, 287, 807, 2, '2011-12-02'),
(4755, 686489, 49.26, 7, 404, 3, '2023-08-23'),
(4421, 781988, 7.84, 253, 454, 3, '2010-03-06'),
(6144, 304893, 82.36, 188, 549, 0, '2013-11-16'),
(1916, 893799, 110.02, 52, 582, 0, '2015-08-18'),
(523, 882660, 100.71, 341, 945, 2, '2012-10-14'),
(1801, 33478, 115.62, 484, 388, 1, '2011-07-26'),
(4180, 963584, 175.07, 275, 1174, 0, '2012-04-12'),
(1970, 970161, 179.6, 168, 915, 0, '2013-10-23'),
(4160, 224502, 76.0, 236, 212, 3, '2017-08-21'),
(7393, 572128, 25.2, 31, 1396, 3, '2012-03-25'),
(3589, 603119, 34.04, 487, 743, 0, '2017-03-28'),
(5504, 837909, 170.0, 319, 1205, 3, '2019-01-07'),
(7351, 503909, 124.72, 226, 705, 1, '2013-08-15'),
(66, 432164, 176.14, 255, 1327, 0, '2013-01-26'),
(5050, 714053, 139.01, 338, 904, 2, '2011-08-21'),
(8680, 579483, 109.46, 313, 1193, 2, '2023-05-10'),
(2070, 24500, 135.79, 132, 913, 2, '2017-07-01'),
(8895, 740845, 127.99, 462, 644, 3, '2018-07-03'),
(4359, 961965, 45.71, 210, 962, 2, '2021-05-16'),
(4015, 886517, 12.85, 227, 525, 1, '2021-08-25'),
(7998, 91369, 29.69, 412, 1146, 1, '2018-06-22'),
(6262, 830493, 97.99, 421, 1268, 1, '2015-05-19'),
(4892, 74942, 160.28, 10, 756, 0, '2019-03-23'),
(7155, 348533, 137.0, 151, 691, 2, '2019-06-12'),
(8007, 74842, 123.11, 309, 247, 2, '2011-09-24'),
(1519, 897246, 97.29, 124, 859, 1, '2010-05-14'),
(8226, 778116, 142.03, 46, 422, 0, '2021-10-29'),
(7661, 34632, 132.05, 407, 1063, 1, '2016-11-02'),
(9387, 186756, 155.69, 150, 1032, 3, '2014-05-23'),
(926, 567819, 153.69, 379, 896, 2, '2011-01-04'),
(8281, 983264, 26.05, 137, 946, 0, '2016-04-29'),
(3526, 234238, 147.01, 357, 688, 0, '2019-08-07'),
(9755, 368259, 116.75, 97, 262, 0, '2023-04-26'),
(4181, 99444, 58.93, 331, 1156, 1, '2018-05-27'),
(9415, 837779, 109.83, 114, 869, 2, '2021-03-26'),
(2052, 658456, 58.62, 376, 611, 3, '2019-11-28'),
(1669, 852173, 153.82, 388, 1382, 2, '2011-04-12'),
(8450, 296443, 172.66, 37, 1355, 1, '2017-12-05'),
(2719, 732089, 135.37, 343, 617, 1, '2018-08-18'),
(7246, 172099, 83.92, 378, 659, 0, '2017-03-25'),
(8604, 924358, 82.12, 137, 1266, 3, '2015-03-16'),
(4719, 123981, 82.41, 455, 1067, 2, '2016-05-05'),
(7519, 578556, 112.1, 43, 489, 1, '2019-04-24'),
(5753, 623424, 98.11, 419, 769, 2, '2016-08-09'),
(2640, 270980, 76.8, 441, 720, 1, '2014-11-03'),
(5453, 65689, 135.36, 264, 802, 2, '2011-11-27'),
(5911, 622399, 89.45, 481, 484, 1, '2018-06-05'),
(6844, 260905, 179.34, 340, 400, 0, '2011-02-15'),
(6166, 47681, 99.74, 359, 351, 2, '2011-02-19'),
(7330, 70633, 170.33, 84, 783, 1, '2011-11-14'),
(3209, 284036, 37.85, 127, 719, 0, '2021-02-24'),
(9040, 399956, 65.28, 188, 850, 2, '2018-06-29'),
(7199, 300923, 168.38, 146, 825, 2, '2016-11-26'),
(4588, 192074, 108.39, 458, 1373, 2, '2014-07-03'),
(3167, 469055, 103.13, 129, 757, 1, '2010-01-30'),
(5428, 789712, 74.22, 298, 677, 1, '2023-01-15'),
(7028, 17628, 100.17, 475, 417, 2, '2015-02-14'),
(5027, 34574, 153.83, 23, 1019, 2, '2016-12-28'),
(4843, 169830, 93.39, 440, 620, 0, '2020-09-09'),
(2836, 859614, 166.23, 14, 1056, 0, '2011-02-27'),
(1820, 694341, 28.93, 94, 350, 3, '2019-05-29'),
(9493, 609869, 129.6, 393, 711, 0, '2021-02-09'),
(3036, 655732, 184.76, 166, 729, 2, '2011-12-18'),
(4245, 107179, 184.41, 473, 690, 0, '2011-08-13'),
(3460, 517472, 18.28, 184, 1042, 0, '2023-12-05'),
(3948, 395626, 85.09, 343, 476, 3, '2019-08-29'),
